CRN,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LAT,DEC_LONG,FATAL_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECT_TYPE,LANE_CLOSED,LOCATION_TYPE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POSSIBLE_INJ_COUNT,RELATION_TO_ROAD,ROAD_CONDITION,SECONDARY_CRASH,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,TOT_INJ_COUNT,TOTAL_UNITS,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNBELTED_OCC_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_AREA,URBAN_RURAL,WEATHER1,WORK_ZONE_IND,AGGRESSIVE_DRIVING,ALCOHOL_RELATED,ANGLE_CRASH,BACKUP_NONRECURRING,BACKUP_CONGESTION,BICYCLE,CROSS_MEDIAN,CURVE_DVR_ERROR,CURVED_ROAD,DEER_RELATED,DISTRACTED,DRINKING_DRIVER,DRIVER_16YR,DRIVER_17YR,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,DRIVER_65_74YR,DRIVER_75PLUS,DRUG_RELATED,DRUGGED_DRIVER,ICY_ROAD,ILLUMINATION_DARK,INTERSECTION,INTERSTATE,LANE_DEPARTURE,LEFT_TURN,LIMIT_65MPH,LIMIT_70MPH,MARIJUANA_RELATED,RAMP,RAMP_SEGMENT,REAR_END,ROUNDABOUT,RUNNING_RED_LT,RUNNING_STOP_SIGN,SPEEDING,SPEEDING_RELATED,UNBELTED,UNDERAGE_DRNK_DRV,VULNERABLE_ROAD_USER_FATAL,WET_ROAD,WORK_ZONE,YOUNG_DRIVER,SPEED_LIMIT,STREET_NAME
2022005315,0,0,2,1,2022,5,40.442,-79.7425,0,11.0,1,0,0,1,0,0,0,0,0,2446,0,0,0,0,0,0,1,0,2,1,N,0,0,0,3,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,COLLEGE PARK DR
2022006215,0,0,2,1,2022,3,40.4498,-79.9296,0,9.0,1,1,1,1,0,8,0,0,0,2301,0,0,0,0,0,0,3,0,1,7,N,0,0,1,3,0,0,0,1,0,3,4,4,N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,S NEGLEY AV
2022005454,0,0,2,1,2022,7,40.4545,-79.8879,0,23.0,3,0,2,0,0,0,0,0,0,2301,0,0,0,0,0,0,2,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,NEUMAN WY
2022005891,0,0,2,1,2022,1,40.4428,-79.962,0,20.0,3,0,2,0,0,0,0,0,0,2301,0,0,0,0,0,0,2,0,1,7,N,0,0,0,2,0,0,0,0,0,3,4,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,SUTHERLAND ST
2022004055,0,0,2,1,2022,3,40.5579,-80.2047,0,14.0,1,1,1,1,0,3,0,0,0,2441,0,0,0,0,0,0,4,0,1,1,N,1,0,1,3,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,OHIO RIVER BL
2022013069,0,0,2,2,2022,6,40.307,-79.9025,0,9.0,1,1,0,0,0,8,0,0,0,2440,0,0,0,0,0,0,1,0,5,7,N,0,0,1,1,0,0,0,1,0,3,4,10,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,CLAIRTON RD
2022035098,0,0,2,4,2022,3,40.4622,-79.9818,0,14.0,1,1,0,1,0,8,0,0,0,2301,0,0,0,0,0,0,7,0,1,1,N,0,0,1,5,0,0,0,1,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,EAST OHIO ST
2022110829,0,0,2,11,2022,4,40.4558,-79.9921,0,10.0,1,1,6,1,2,4,0,0,0,2301,0,0,0,0,0,0,2,1,1,1,N,0,0,1,2,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,SR 0028 HW
2022106645,0,0,2,11,2022,2,40.4904,-79.7832,0,8.0,1,0,2,0,0,0,0,0,0,2466,0,0,0,0,0,0,3,0,4,1,N,0,0,0,1,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,UNITY CENTER RD
2022108627,0,0,2,11,2022,5,40.2909,-79.8839,0,4.0,3,2,1,0,0,8,0,0,0,2302,0,0,0,0,0,0,2,0,1,1,N,0,0,2,2,0,0,0,2,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,MILLER AV
2022109327,0,0,2,11,2022,4,40.4409,-79.8589,0,18.0,3,0,0,1,0,0,0,0,0,2419,0,0,0,0,0,0,2,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,PENN LINCOLN PY
2022013638,0,0,2,2,2022,2,40.3794,-79.9594,0,12.0,1,1,2,0,0,4,0,0,0,2403,0,0,0,0,0,0,2,1,1,1,N,0,0,1,2,0,0,0,0,0,3,4,3,N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,WALLACE DR
2022013662,0,0,2,2,2022,2,40.4444,-79.9279,0,16.0,1,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,0,2,0,6,9,N,0,0,0,2,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,WIGHTMAN ST
2022113230,0,0,2,11,2022,5,40.3929,-79.9328,0,4.0,3,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,0,2,0,1,2,N,0,0,0,2,0,0,0,0,0,3,4,98,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,W EIGHTH AV
2022106278,0,0,2,11,2022,1,40.4535,-79.9823,0,8.0,1,0,1,0,0,0,0,0,0,2301,0,0,0,0,0,0,4,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,SMALLMAN ST
2022107066,0,0,2,11,2022,2,40.3394,-79.9137,0,21.0,2,1,0,2,0,3,0,0,0,2473,0,0,0,0,0,0,1,0,4,1,N,1,0,1,1,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,CAMP HOLLOW RD
2022036066,0,0,2,4,2022,5,40.3605,-80.0621,0,14.0,1,1,0,1,0,4,0,0,0,2109,0,0,0,0,0,0,4,1,1,1,N,0,0,1,2,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,GILKESON RD
2022035411,0,0,2,4,2022,1,40.3484,-79.9448,0,1.0,3,0,1,1,0,0,0,0,0,2473,0,0,0,0,0,0,2,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,LEBANON RD
2022015502,0,0,2,2,2022,2,40.3477,-79.9483,0,15.0,1,2,0,2,7,3,0,0,0,2473,0,0,0,0,0,0,2,0,1,1,N,1,0,2,2,0,0,0,1,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,MOUNTAIN VIEW DR
2022036978,0,0,2,4,2022,1,40.4488,-80.0057,0,1.0,3,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,0,2,0,4,1,N,0,0,0,1,0,0,0,0,0,3,4,3,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,FORT DUQUESNE BR
2022017331,0,0,2,2,2022,2,40.4554,-80.0066,0,15.0,1,1,1,2,0,8,0,0,0,2301,1,0,0,1,0,0,3,0,1,1,N,0,0,1,2,0,0,0,1,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,FEDERAL ST
2022018228,0,0,2,2,2022,7,40.4515,-79.9203,0,10.0,1,0,3,0,0,0,0,0,0,2301,0,0,0,0,0,0,2,0,4,7,N,0,0,0,1,0,0,0,0,0,3,4,2,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,MELLON PARK RD
2022012926,0,0,2,2,2022,6,40.4743,-79.7572,0,22.0,3,0,0,1,0,0,0,0,0,2466,0,0,0,0,0,0,1,0,5,7,N,0,0,0,1,0,0,0,0,0,3,4,10,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,CENTER RD
2022008943,0,0,2,1,2022,6,40.5306,-80.0098,0,20.0,3,1,1,1,0,3,0,0,0,2116,0,0,0,0,0,0,4,0,1,1,N,1,0,1,2,0,0,0,0,0,3,4,3,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,MCKNIGHT RD
2022038094,0,0,2,4,2022,4,40.5203,-80.0629,0,7.0,1,0,0,1,0,0,0,0,0,2215,0,0,0,0,0,0,1,0,4,2,N,0,0,0,1,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,NORTH HILLS EX
2022033993,1,0,2,4,2022,1,40.5257,-80.0697,1,15.0,1,3,6,0,2,1,0,0,0,2215,0,0,0,0,0,0,4,0,1,1,N,1,0,3,3,0,0,0,2,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,CAMP HORNE RD
2022007559,0,0,2,1,2022,5,40.2358,-79.856,0,21.0,2,2,0,2,0,3,0,0,0,2105,0,0,0,0,0,0,3,0,1,2,N,2,0,2,1,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,SCENERY DR
2022029836,0,0,2,3,2022,6,40.4389,-79.7605,0,22.0,3,1,1,1,0,4,0,0,0,2446,0,0,0,0,0,0,2,1,1,9,N,0,0,1,2,0,0,0,0,0,3,4,4,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,WILLIAM PENN HW
2022034337,0,0,2,4,2022,6,40.617,-80.0556,0,14.0,1,2,0,1,7,3,0,0,0,2216,0,0,0,0,0,0,2,0,1,9,N,2,0,2,2,0,0,0,0,0,3,4,7,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,PERRY HW
2022004772,0,0,2,1,2022,2,40.5055,-80.2075,0,21.0,3,0,1,0,0,0,0,0,0,2213,0,0,0,0,0,0,2,0,1,7,N,0,0,0,2,0,0,0,0,0,3,4,10,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,BEAVER GRADE RD
2022030465,0,0,2,3,2022,2,40.4949,-79.75,0,14.0,1,0,2,2,0,0,0,0,0,2466,0,0,0,0,0,0,2,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,NEW TEXAS RD
2022002687,0,0,2,1,2022,7,40.4571,-79.895,0,21.0,2,1,0,2,0,2,0,0,0,2301,1,0,1,1,0,1,2,0,1,9,N,0,1,1,2,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,FRANKSTOWN AV
2022016879,0,0,2,2,2022,3,40.3245,-79.9034,0,12.0,1,0,0,1,0,0,0,0,0,2473,0,0,0,0,0,0,1,0,2,1,N,0,0,0,1,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,NEW ENGLAND RD
2022018469,0,0,2,1,2022,3,40.4639,-79.9021,0,23.0,3,0,1,2,0,0,0,0,0,2301,0,0,0,0,0,0,3,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,UPLAND ST
2022008341,0,0,2,1,2022,1,40.4559,-79.9386,0,12.0,1,0,1,0,0,0,0,0,0,2301,1,0,0,0,0,0,2,0,1,7,N,0,0,0,2,0,0,0,0,0,3,4,10,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,S AIKEN AV
2022012228,0,0,2,1,2022,6,40.4387,-79.9599,0,6.0,5,0,1,0,99,0,0,0,0,2301,0,0,0,0,0,0,2,0,1,7,N,0,0,0,2,0,0,0,0,0,3,4,10,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,COLTART AV
2022004951,0,0,2,1,2022,5,40.3638,-79.843,0,13.0,1,0,0,1,0,0,0,0,0,2303,0,0,0,0,0,0,2,0,1,9,N,0,0,0,2,0,0,0,0,0,3,4,7,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,DUQUESNE BL
2022008263,0,0,2,1,2022,1,40.6103,-80.0688,0,11.0,1,0,2,1,0,0,0,0,0,2481,0,0,0,0,0,0,1,0,2,6,N,0,0,0,1,0,0,0,0,0,3,4,10,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,MEINERT RD
2022030674,0,0,2,3,2022,3,40.6049,-80.0508,0,6.0,1,0,0,0,7,0,0,0,0,2108,0,0,0,0,0,0,2,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,PERRY HW
2022010693,0,0,2,1,2022,2,40.4889,-79.8006,0,1.0,2,0,0,0,0,9,0,0,0,2113,0,0,0,0,0,0,1,0,2,2,N,0,0,0,1,0,0,0,0,1,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,LEECHBURG RD
2022009556,0,0,2,1,2022,5,40.3465,-79.8811,0,16.0,1,2,0,2,7,3,0,0,0,2304,0,0,0,0,0,0,4,0,1,1,Y,2,0,2,3,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5TH AV
2022010794,0,0,2,1,2022,5,40.5285,-80.018,0,12.0,1,4,0,2,0,3,0,0,0,2116,0,0,0,0,0,0,4,0,1,1,Y,3,0,4,3,0,0,0,1,0,3,4,4,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,BABCOCK BL
2022030284,0,0,2,3,2022,4,40.4441,-79.7816,0,17.0,1,0,2,0,0,0,0,0,0,2446,0,0,0,0,0,0,3,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,99,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,LAUREL DR
